EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated
Western Med.,ANE,09_10_11,2011,6037315,25758,11756.7,0.7561,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,3.437,NA,NA,11756.7,64354,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ANE,09_10_11,2012,5587597,24051,11286.5,0.71306,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,3.241,NA,NA,11286.5,59137,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ANE,09_10_11,2013,6997280,21339,9879.5,0.74009,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,3.364,NA,NA,9879.5,57150,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ANE,09_10_11,2014,7648074,24851,6647.1,0.50112,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,2.278,NA,NA,6647.1,61076,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ANE,09_10_11,2015,6077207,33738,7332,0.44866,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,2.039,NA,NA,7332,70406,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ANE,09_10_11,2016,6150093,39011,8931.1,0.33589,XSA,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_9_10_11_EWG17_09,0.22,1.527,NA,NA,8931.1,75750,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2000,9415173,23333,NA,2.31771,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,4.931,NA,NA,9210.2,82956,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2001,14244784,34722,NA,1.76229,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,3.75,NA,NA,7771.6,122403,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2002,10523486,36508,NA,1.36645,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.907,NA,NA,12122.3,110432,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2003,11838247,50712,NA,1.10616,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.354,NA,NA,14329.8,163378,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2004,20527427,57162,NA,0.95463,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.031,NA,NA,13850.8,187674,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2005,22372351,63221,NA,0.88846,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,1.89,NA,NA,15672.1,199249,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2006,21749292,53445,NA,0.89025,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,1.894,NA,NA,19875.7,155770,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2007,25633405,60912,NA,0.94585,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.012,NA,NA,NA,192799,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2008,24549288,66521,NA,1.03795,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.208,NA,NA,25754,212953,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2009,16238424,54760,NA,1.13895,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.423,NA,NA,NA,161159,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2010,21232416,50374,NA,1.2099,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.574,NA,NA,NA,166171,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2011,12714000,43597,NA,1.21202,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.579,NA,NA,NA,128731,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2012,14653330,43290,NA,1.12763,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.399,NA,NA,NA,145598,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2013,18221445,33582,NA,0.97277,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,2.07,NA,NA,11330.4,108867,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2014,16630548,59054,NA,0.78711,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,1.675,NA,NA,14817.7,177540,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2015,20191875,63251,NA,0.61001,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,1.298,NA,NA,11383.5,194756,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Eastern Med.,ANE,22_23,2016,26458735,74802,NA,0.4636,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017_p1.pdf,EWG17_09,Emsy,ANE_22_23_EWG17_09,0.47,0.986,NA,NA,10610,233460,Engraulis encrasicolus,European anchovy,NA,NA,NA,2017,16_01_2018,updated
Western Med.,ARA,1,2002,415694,165,NA,0.852,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.521,NA,NA,158,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2003,303739,146,NA,1.592,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.843,NA,NA,328,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2004,464287,109,NA,1.377,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.459,NA,NA,199,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2005,408243,131,NA,1.549,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.766,NA,NA,245,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2006,263960,130,NA,1.484,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.65,NA,NA,240,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2007,215496,125,NA,1.08,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.929,NA,NA,172,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2008,240670,123,NA,0.853,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.523,NA,NA,133,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2009,213130,125,NA,0.92,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.643,NA,NA,144,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2010,244678,113,NA,1.158,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.068,NA,NA,162,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2011,231094,115,NA,1.001,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.788,NA,NA,134,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2012,305428,110,NA,1.183,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.113,NA,NA,158,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2013,237014,142,NA,0.818,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.461,NA,NA,131,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2014,221565,143,NA,0.968,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.729,NA,NA,176,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2015,187840,116,NA,1.084,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.936,NA,NA,161,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2016,184881,92,NA,1.254,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.239,NA,NA,142,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2017,198947,92,NA,0.995,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,1.777,NA,NA,105,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,1,2018,258398,90,NA,1.147,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_1_EWG19_10,0.56,2.048,NA,NA,124,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,6,2002,424467,261,NA,0.96,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_6_EWG19_10,0.33,2.909,NA,NA,296,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,6,2003,367160,268,NA,1.32,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_6_EWG19_10,0.33,4,NA,NA,396,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
Western Med.,ARA,6,2004,603594,201,NA,1.56,a4a,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,EWG19_10,F0.1,ARA_6_EWG19_10,0.33,4.727,NA,NA,369,NA,Aristeus antennatus,Blue and red shrimp,NA,NA,NA,2019,18_12_2019,updated
