"","Year","StockKeyLabel","AssessmentKey","AssessmentComponent","F","SSB","fishingPressureDescription","stockSizeDescription","landings","catches","discards","AssessmentYear","Flim","Fpa","Bpa","Blim","FMSY","MSYBtrigger","Ecoregion"
"5544",1993,"fle.27.2223",18901,NA,0.613,0.93,"F/Fmsy","B/Bmsy",1104,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5545",1994,"fle.27.2223",18901,NA,0.705,0.93,"F/Fmsy","B/Bmsy",1191,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5546",1995,"fle.27.2223",18901,NA,0.803,0.91,"F/Fmsy","B/Bmsy",1434,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5547",1996,"fle.27.2223",18901,NA,0.957,0.92,"F/Fmsy","B/Bmsy",1517,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5548",1997,"fle.27.2223",18901,NA,1.103,0.92,"F/Fmsy","B/Bmsy",2053,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5549",1998,"fle.27.2223",18901,NA,1.053,0.89,"F/Fmsy","B/Bmsy",1844,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5550",1999,"fle.27.2223",18901,NA,1.201,0.95,"F/Fmsy","B/Bmsy",2020,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5551",2000,"fle.27.2223",18901,NA,1.378,0.97,"F/Fmsy","B/Bmsy",2597,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5552",2001,"fle.27.2223",18901,NA,1.2,0.93,"F/Fmsy","B/Bmsy",2540,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5553",2002,"fle.27.2223",18901,NA,0.879,0.89,"F/Fmsy","B/Bmsy",1849,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5554",2003,"fle.27.2223",18901,NA,0.734,0.89,"F/Fmsy","B/Bmsy",1337,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5555",2004,"fle.27.2223",18901,NA,0.638,0.95,"F/Fmsy","B/Bmsy",1298,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5556",2005,"fle.27.2223",18901,NA,0.476,0.96,"F/Fmsy","B/Bmsy",1041,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5557",2006,"fle.27.2223",18901,NA,0.466,1.08,"F/Fmsy","B/Bmsy",866,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5558",2007,"fle.27.2223",18901,NA,0.584,1.2,"F/Fmsy","B/Bmsy",1250,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5559",2008,"fle.27.2223",18901,NA,0.546,1.21,"F/Fmsy","B/Bmsy",1427,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5560",2009,"fle.27.2223",18901,NA,0.414,1.35,"F/Fmsy","B/Bmsy",1176,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5561",2010,"fle.27.2223",18901,NA,0.335,1.56,"F/Fmsy","B/Bmsy",1053,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5562",2011,"fle.27.2223",18901,NA,0.321,1.73,"F/Fmsy","B/Bmsy",1044,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5563",2012,"fle.27.2223",18901,NA,0.346,1.97,"F/Fmsy","B/Bmsy",1219,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5564",2013,"fle.27.2223",18901,NA,0.317,2.15,"F/Fmsy","B/Bmsy",1454,NA,NA,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5565",2014,"fle.27.2223",18901,NA,0.259,2.19,"F/Fmsy","B/Bmsy",1193,1733,540,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5566",2015,"fle.27.2223",18901,NA,0.249,2.35,"F/Fmsy","B/Bmsy",1130,1443,314,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5567",2016,"fle.27.2223",18901,NA,0.276,2.16,"F/Fmsy","B/Bmsy",1153,1648,495,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5568",2017,"fle.27.2223",18901,NA,0.259,1.87,"F/Fmsy","B/Bmsy",1158,1407,249,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5569",2018,"fle.27.2223",18901,NA,0.285,1.64,"F/Fmsy","B/Bmsy",809,982,173,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5570",2019,"fle.27.2223",18901,NA,0.326,1.51,"F/Fmsy","B/Bmsy",1114,1355,241,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5571",2020,"fle.27.2223",18901,NA,0.221,1.47,"F/Fmsy","B/Bmsy",775,897,121,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5572",2021,"fle.27.2223",18901,NA,0.142,1.5,"F/Fmsy","B/Bmsy",526,564,38,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5573",2022,"fle.27.2223",18901,NA,0.096,1.52,"F/Fmsy","B/Bmsy",322,373,51,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5574",2023,"fle.27.2223",18901,NA,0.084,1.58,"F/Fmsy","B/Bmsy",252,310,58,2024,1.7,NA,NA,0.3,1,0.5,"Baltic Sea"
"5575",1975,"whg.27.6b",18912,NA,NA,NA,"F","SSB",12,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5576",1976,"whg.27.6b",18912,NA,NA,NA,"F","SSB",18,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5577",1977,"whg.27.6b",18912,NA,NA,NA,"F","SSB",7,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5578",1978,"whg.27.6b",18912,NA,NA,NA,"F","SSB",30,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5579",1979,"whg.27.6b",18912,NA,NA,NA,"F","SSB",3,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5580",1980,"whg.27.6b",18912,NA,NA,NA,"F","SSB",62,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5581",1981,"whg.27.6b",18912,NA,NA,NA,"F","SSB",196,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5582",1982,"whg.27.6b",18912,NA,NA,NA,"F","SSB",112,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5583",1983,"whg.27.6b",18912,NA,NA,NA,"F","SSB",93,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5584",1984,"whg.27.6b",18912,NA,NA,NA,"F","SSB",46,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5585",1985,"whg.27.6b",18912,NA,NA,NA,"F","SSB",131,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5586",1986,"whg.27.6b",18912,NA,NA,NA,"F","SSB",18,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5587",1987,"whg.27.6b",18912,NA,NA,NA,"F","SSB",112,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5588",1988,"whg.27.6b",18912,NA,NA,NA,"F","SSB",23,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5589",1989,"whg.27.6b",18912,NA,NA,NA,"F","SSB",34,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5590",1990,"whg.27.6b",18912,NA,NA,NA,"F","SSB",488,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5591",1991,"whg.27.6b",18912,NA,NA,NA,"F","SSB",460,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5592",1992,"whg.27.6b",18912,NA,NA,NA,"F","SSB",288,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5593",1993,"whg.27.6b",18912,NA,NA,NA,"F","SSB",128,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5594",1994,"whg.27.6b",18912,NA,NA,NA,"F","SSB",80,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5595",1995,"whg.27.6b",18912,NA,NA,NA,"F","SSB",62,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5596",1996,"whg.27.6b",18912,NA,NA,NA,"F","SSB",85,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5597",1997,"whg.27.6b",18912,NA,NA,NA,"F","SSB",117,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5598",1998,"whg.27.6b",18912,NA,NA,NA,"F","SSB",44,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5599",1999,"whg.27.6b",18912,NA,NA,NA,"F","SSB",44,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5600",2000,"whg.27.6b",18912,NA,NA,NA,"F","SSB",58,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5601",2001,"whg.27.6b",18912,NA,NA,NA,"F","SSB",14,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5602",2002,"whg.27.6b",18912,NA,NA,NA,"F","SSB",7,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5603",2003,"whg.27.6b",18912,NA,NA,NA,"F","SSB",13,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5604",2004,"whg.27.6b",18912,NA,NA,NA,"F","SSB",4,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5605",2005,"whg.27.6b",18912,NA,NA,NA,"F","SSB",4,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5606",2006,"whg.27.6b",18912,NA,NA,NA,"F","SSB",105,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5607",2007,"whg.27.6b",18912,NA,NA,NA,"F","SSB",17,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5608",2008,"whg.27.6b",18912,NA,NA,NA,"F","SSB",31,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5609",2009,"whg.27.6b",18912,NA,NA,NA,"F","SSB",16,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5610",2010,"whg.27.6b",18912,NA,NA,NA,"F","SSB",18,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5611",2011,"whg.27.6b",18912,NA,NA,NA,"F","SSB",9,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5612",2012,"whg.27.6b",18912,NA,NA,NA,"F","SSB",1,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5613",2013,"whg.27.6b",18912,NA,NA,NA,"F","SSB",3,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5614",2014,"whg.27.6b",18912,NA,NA,NA,"F","SSB",29,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5615",2015,"whg.27.6b",18912,NA,NA,NA,"F","SSB",52,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5616",2016,"whg.27.6b",18912,NA,NA,NA,"F","SSB",33,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5617",2017,"whg.27.6b",18912,NA,NA,NA,"F","SSB",40,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5618",2018,"whg.27.6b",18912,NA,NA,NA,"F","SSB",43,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5619",2019,"whg.27.6b",18912,NA,NA,NA,"F","SSB",89,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5620",2020,"whg.27.6b",18912,NA,NA,NA,"F","SSB",38,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5621",2021,"whg.27.6b",18912,NA,NA,NA,"F","SSB",17,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5622",2022,"whg.27.6b",18912,NA,NA,NA,"F","SSB",13,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5623",2023,"whg.27.6b",18912,NA,NA,NA,"F","SSB",49,NA,NA,2024,NA,NA,NA,NA,NA,NA,"Celtic Seas"
"5624",1968,"cod.27.7a",18916,NA,0.252,42277,"F","SSB",8541,9826,1285,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5625",1969,"cod.27.7a",18916,NA,0.283,37478,"F","SSB",7991,9889,1898,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5626",1970,"cod.27.7a",18916,NA,0.213,33283,"F","SSB",6426,7134,708,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5627",1971,"cod.27.7a",18916,NA,0.249,34635,"F","SSB",9246,9609,363,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5628",1972,"cod.27.7a",18916,NA,0.237,42432,"F","SSB",9234,10780,1546,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5629",1973,"cod.27.7a",18916,NA,0.304,49223,"F","SSB",11819,13041,1222,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5630",1974,"cod.27.7a",18916,NA,0.288,41620,"F","SSB",10251,12000,1749,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5631",1975,"cod.27.7a",18916,NA,0.305,41447,"F","SSB",9863,10720,857,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5632",1976,"cod.27.7a",18916,NA,0.325,32634,"F","SSB",10247,10628,381,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5633",1977,"cod.27.7a",18916,NA,0.302,32172,"F","SSB",8054,8255,201,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5634",1978,"cod.27.7a",18916,NA,0.226,25105,"F","SSB",5662,5662,0,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5635",1979,"cod.27.7a",18916,NA,0.28,25431,"F","SSB",7548,7548,0,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5636",1980,"cod.27.7a",18916,NA,0.32,28248,"F","SSB",10599,10599,0,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5637",1981,"cod.27.7a",18916,NA,0.375,36898,"F","SSB",13958,13958,0,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5638",1982,"cod.27.7a",18916,NA,0.408,40655,"F","SSB",13381,13694,313,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5639",1983,"cod.27.7a",18916,NA,0.363,34319,"F","SSB",10015,10387,372,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5640",1984,"cod.27.7a",18916,NA,0.36,24145,"F","SSB",8383,8385,2,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5641",1985,"cod.27.7a",18916,NA,0.414,24036,"F","SSB",10483,10544,61,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5642",1986,"cod.27.7a",18916,NA,0.424,24212,"F","SSB",9852,10006,154,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5643",1987,"cod.27.7a",18916,NA,0.512,24914,"F","SSB",12894,13022,128,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5644",1988,"cod.27.7a",18916,NA,0.576,22869,"F","SSB",14168,14277,109,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5645",1989,"cod.27.7a",18916,NA,0.607,24872,"F","SSB",12751,12953,202,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5646",1990,"cod.27.7a",18916,NA,0.468,18799,"F","SSB",7379,7538,159,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5647",1991,"cod.27.7a",18916,NA,0.566,13435,"F","SSB",7095,7258,163,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5648",1992,"cod.27.7a",18916,NA,0.549,12728,"F","SSB",7735,7833,98,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5649",1993,"cod.27.7a",18916,NA,0.566,13347,"F","SSB",7555,7710,155,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5650",1994,"cod.27.7a",18916,NA,0.503,13512,"F","SSB",5402,5544,142,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5651",1995,"cod.27.7a",18916,NA,0.448,9127,"F","SSB",4587,4753,166,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5652",1996,"cod.27.7a",18916,NA,0.501,9369,"F","SSB",4964,5104,140,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5653",1997,"cod.27.7a",18916,NA,0.488,10788,"F","SSB",5859,5979,120,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5654",1998,"cod.27.7a",18916,NA,0.423,13344,"F","SSB",5318,5347,29,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5655",1999,"cod.27.7a",18916,NA,0.566,12869,"F","SSB",4784,4943,159,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5656",2000,"cod.27.7a",18916,NA,0.268,7310,"F","SSB",1274,1973,699,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5657",2001,"cod.27.7a",18916,NA,0.169,10167,"F","SSB",2252,2316,64,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5658",2002,"cod.27.7a",18916,NA,0.228,13028,"F","SSB",2695,2741,46,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5659",2003,"cod.27.7a",18916,NA,0.134,13131,"F","SSB",1285,1500,215,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5660",2004,"cod.27.7a",18916,NA,0.136,12741,"F","SSB",1072,1326,254,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5661",2005,"cod.27.7a",18916,NA,0.134,10293,"F","SSB",910,1114,204,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5662",2006,"cod.27.7a",18916,NA,0.175,7686,"F","SSB",840,1025,185,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5663",2007,"cod.27.7a",18916,NA,0.144,6885,"F","SSB",702,847,145,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5664",2008,"cod.27.7a",18916,NA,0.143,6188,"F","SSB",662,723,61,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5665",2009,"cod.27.7a",18916,NA,0.129,4917,"F","SSB",466,554,88,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5666",2010,"cod.27.7a",18916,NA,0.113,5777,"F","SSB",464,850,386,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5667",2011,"cod.27.7a",18916,NA,0.045,7730,"F","SSB",365,413,48,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5668",2012,"cod.27.7a",18916,NA,0.099,9770,"F","SSB",198,876,678,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5669",2013,"cod.27.7a",18916,NA,0.034,11513,"F","SSB",206,358,152,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5670",2014,"cod.27.7a",18916,NA,0.028,14171,"F","SSB",213,397,184,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5671",2015,"cod.27.7a",18916,NA,0.021,16141,"F","SSB",161,308,147,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5672",2016,"cod.27.7a",18916,NA,0.012,14510,"F","SSB",82,142,60,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5673",2017,"cod.27.7a",18916,NA,0.012,15811,"F","SSB",84,143,59,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5674",2018,"cod.27.7a",18916,NA,0.028,13255,"F","SSB",215,257,42,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5675",2019,"cod.27.7a",18916,NA,0.035,11351,"F","SSB",295,302,7,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5676",2020,"cod.27.7a",18916,NA,0.029,9472,"F","SSB",181,206,25,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5677",2021,"cod.27.7a",18916,NA,0.023,8581,"F","SSB",133,137,4,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5678",2022,"cod.27.7a",18916,NA,0.027,6060,"F","SSB",98,125,27,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5679",2023,"cod.27.7a",18916,NA,0.009,8010,"F","SSB",56,65,9,2024,0.32,0.23,13012,9364,0.171,13012,"Celtic Seas"
"5680",1993,"had.27.7b-k",18919,NA,0.573,9236,"F","SSB",3348,4556,1208,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5681",1994,"had.27.7b-k",18919,NA,0.546,10995,"F","SSB",4131,6017,1886,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5682",1995,"had.27.7b-k",18919,NA,0.545,11578,"F","SSB",4470,6688,2218,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5683",1996,"had.27.7b-k",18919,NA,0.551,20813,"F","SSB",6756,11065,4309,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5684",1997,"had.27.7b-k",18919,NA,0.614,25326,"F","SSB",10827,13710,2883,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5685",1998,"had.27.7b-k",18919,NA,0.637,19884,"F","SSB",7928,8862,934,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5686",1999,"had.27.7b-k",18919,NA,0.619,13147,"F","SSB",4970,5556,586,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5687",2000,"had.27.7b-k",18919,NA,0.693,11655,"F","SSB",7499,10002,2503,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5688",2001,"had.27.7b-k",18919,NA,0.738,18511,"F","SSB",9278,12696,3418,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5689",2002,"had.27.7b-k",18919,NA,0.744,23546,"F","SSB",6488,13561,7073,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5690",2003,"had.27.7b-k",18919,NA,0.751,27899,"F","SSB",8292,17748,9456,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5691",2004,"had.27.7b-k",18919,NA,0.738,40622,"F","SSB",8777,15527,6750,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5692",2005,"had.27.7b-k",18919,NA,0.636,29128,"F","SSB",6839,16792,9953,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5693",2006,"had.27.7b-k",18919,NA,0.523,24529,"F","SSB",5592,11491,5899,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5694",2007,"had.27.7b-k",18919,NA,0.487,22418,"F","SSB",6961,10513,3552,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5695",2008,"had.27.7b-k",18919,NA,0.511,20644,"F","SSB",7392,15052,7660,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5696",2009,"had.27.7b-k",18919,NA,0.522,32509,"F","SSB",9664,16986,7322,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5697",2010,"had.27.7b-k",18919,NA,0.523,38900,"F","SSB",10429,29130,18701,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5698",2011,"had.27.7b-k",18919,NA,0.53,98507,"F","SSB",13957,29764,15807,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5699",2012,"had.27.7b-k",18919,NA,0.535,70609,"F","SSB",19196,27481,8285,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5700",2013,"had.27.7b-k",18919,NA,0.502,45453,"F","SSB",13538,17501,3962,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5701",2014,"had.27.7b-k",18919,NA,0.476,28588,"F","SSB",9846,15464,5619,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5702",2015,"had.27.7b-k",18919,NA,0.457,39786,"F","SSB",8608,15549,6941,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5703",2016,"had.27.7b-k",18919,NA,0.467,37113,"F","SSB",7648,19713,12065,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5704",2017,"had.27.7b-k",18919,NA,0.491,42970,"F","SSB",8099,14789,6691,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5705",2018,"had.27.7b-k",18919,NA,0.491,33265,"F","SSB",7046,12844,5798,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5706",2019,"had.27.7b-k",18919,NA,0.479,29349,"F","SSB",7656,11259,3603,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5707",2020,"had.27.7b-k",18919,NA,0.462,57873,"F","SSB",7859,12119,4260,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5708",2021,"had.27.7b-k",18919,NA,0.501,55479,"F","SSB",9260,11645,2385,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5709",2022,"had.27.7b-k",18919,NA,0.491,42137,"F","SSB",8895,11668,2773,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5710",2023,"had.27.7b-k",18919,NA,0.496,34916,"F","SSB",7718,9964,2246,2024,1.4,0.708,12822,9227,0.353,12822,"Celtic Seas"
"5711",1970,"sol.27.7a",18931,NA,0.166,11983,"F","SSB",1785,NA,15,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5712",1971,"sol.27.7a",18931,NA,0.186,11036,"F","SSB",1882,NA,19,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5713",1972,"sol.27.7a",18931,NA,0.171,10220,"F","SSB",1450,NA,13,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5714",1973,"sol.27.7a",18931,NA,0.172,9009,"F","SSB",1428,NA,26,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5715",1974,"sol.27.7a",18931,NA,0.171,9057,"F","SSB",1307,NA,16,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5716",1975,"sol.27.7a",18931,NA,0.18,8566,"F","SSB",1441,NA,25,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5717",1976,"sol.27.7a",18931,NA,0.193,8210,"F","SSB",1463,NA,12,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5718",1977,"sol.27.7a",18931,NA,0.17,7271,"F","SSB",1147,NA,15,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
"5719",1978,"sol.27.7a",18931,NA,0.169,7617,"F","SSB",1106,NA,14,2024,0.57,0.183,3129,2235,0.164,3129,"Celtic Seas"
