StockKeyLabel,ICES_Area
rjr.27.23a4,27.2.a.2
rng.27.1245a8914ab,27.2.a.2
pok.27.1-2,27.2.a.2
sck.27.nea,27.2.a.2
reb.27.1-2,27.2.a.2
reg.27.1-2,27.2.a.2
sdv.27.nea,27.2.a.2
tsu.27.nea,27.2.a.2
usk.27.1-2,27.2.a.2
whb.27.1-91214,27.2.a.2
omz.27.1-2,27.2.a.2
sqr.27.nea,27.2.a.2
seh.27.125a14,27.2.a.2
sez.27.2514,27.2.a.2
hom.27.2a3a4a5b6a7a-ce-k8,27.2.a.2
cod.27.1-2,27.2
cod.27.1-2.coastN,27.2
cod.27.2.coastS,27.2
pok.27.7-10,27.7.c
lin.27.346-91214,27.7.c
agn-nea,27.7.c.1
alf-comb,27.7.c.1
ang-78ab,27.7.c.1
arg-comb,27.7.c.1
arg-oth,27.7.c.1
bli-5b67,27.7.c.1
bli-comb,27.7.c.1
bsh-nea,27.7.c.1
boc-nea,27.7.c.1
bsf-comb,27.7.c.1
bsf-nrtn,27.7.c.1
bsk-nea,27.7.c.1
bss-comb,27.7.c.1
cyo-nea,27.7.c.1
czs-comb,27.7.c.1
dgs-nea,27.7.c.1
ele-nea,27.7.c.1
gag-nea,27.7.c.1
gfb-comb,27.7.c.1
gug-celt,27.7.c.1
gug-comb,27.7.c.1
guq-nea,27.7.c.1
had-7b-k,27.7.c.1
her-irlw,27.7.c.1
hke-nrtn,27.7.c.1
hom-west,27.7.c.1
lin-comb,27.7.c.1
lin-oth,27.7.c.1
mac-nea,27.7.c.1
mgw-78,27.7.c.1
mut-comb,27.7.c.1
mut-west,27.7.c.1
nep-16,27.7.c.1
ory-comb,27.7.c.1
ple-7b-c,27.7.c.1
pol-celt,27.7.c.1
por-nea,27.7.c.1
raj-celt,27.7.c.1
rjb-celt,27.7.c.1
rjf-celt,27.7.c.1
rji-celt,27.7.c.1
rjn-celt,27.7.c.1
rng-5b67,27.7.c.1
rng-comb,27.7.c.1
sal-nea,27.7.c.1
sar-78,27.7.c.1
sbr-678,27.7.c.1
sbr-comb,27.7.c.1
sck-nea,27.7.c.1
sma-nea,27.7.c.1
skx-67-d,27.7.c.1
sol-7b-c,27.7.c.1
spr-celt,27.7.c.1
syc-celt,27.7.c.1
trk-nea,27.7.c.1
usk-oth,27.7.c.1
whb-comb,27.7.c.1
whg-7e-k,27.7.c.1
mur-west,27.7.c.1
anb-78ab,27.7.c.1
anp-78ab,27.7.c.1
whb-comb-alt,27.7.c.1
usk-comb,27.7.c.1
nep-7bcj,27.7.c.1
sho-celt,27.7.c.1
syt-celt,27.7.c.1
rja-nea,27.7.c.1
gur-comb,27.7.c.1
bsf-nea,27.7.c.1
rjn-678abd,27.7.c.1
qsc-nea,27.7.c.1
scx-nea,27.7.c.1
thr-nea,27.7.c.1
rsg-nea,27.7.c.1
rhg-nea,27.7.c.1
her-67bc,27.7.c.1
arg-rest,27.7.c.1
tsu-nea,27.7.c.1
agn.27.nea,27.7.c.1
alf.27.nea,27.7.c.1
ank.27.78ab,27.7.c.1
mon.27.78ab,27.7.c.1
aru.27.6b7-1012,27.7.c.1
bli.27.5b67,27.7.c.1
boc.27.6-8,27.7.c.1
bsf.27.nea,27.7.c.1
bsk.27.nea,27.7.c.1
cyo.27.nea,27.7.c.1
dgs.27.nea,27.7.c.1
gag.27.nea,27.7.c.1
gfb.27.nea,27.7.c.1
guq.27.nea,27.7.c.1
gur.27.3-8,27.7.c.1
had.27.7b-k,27.7.c.1
her.27.6a7bc,27.7.c.1
hke.27.3a46-8abd,27.7.c.1
hom.27.2a4a5b6a7a-ce-k8,27.7.c.1
lin.27.3a4a6-91214,27.7.c.1
mac.27.nea,27.7.c.1
meg.27.7b-k8abd,27.7.c.1
mur.27.67a-ce-k89a,27.7.c.1
nep.fu.16,27.7.c.1
ory.27.nea,27.7.c.1
ple.27.7bc,27.7.c.1
pol.27.67,27.7.c.1
por.27.nea,27.7.c.1
raj.27.67a-ce-h,27.7.c.1
rhg.27.nea,27.7.c.1
rja.27.nea,27.7.c.1
rjb.27.67a-ce-k,27.7.c.1
rjf.27.67,27.7.c.1
rji.27.67,27.7.c.1
rjn.27.678abd,27.7.c.1
rng.27.5b6712b,27.7.c.1
pil.27.78abd,27.7.c.1
sbr.27.6-8,27.7.c.1
sck.27.nea,27.7.c.1
sho.27.67,27.7.c.1
sol.27.7bc,27.7.c.1
spr.27.67a-cf-k,27.7.c.1
syc.27.67a-ce-j,27.7.c.1
syt.27.67,27.7.c.1
thr.27.nea,27.7.c.1
sdv.27.nea,27.7.c.1
tsu.27.nea,27.7.c.1
usk.27.3a45b6a7-912b,27.7.c.1
whb.27.1-91214,27.7.c.1
whg.27.7b-ce-k,27.7.c.1
ldb.27.7b-k8abd,27.7.c.1
ctl.27.7a-c,27.7.c.1
sqz.27.7a-c,27.7.c.1
omz.27.7a-e,27.7.c.1
oct.27.7,27.7.c.1
pil.27.7,27.7.c.1
ank.27.78abd,27.7.c.1
mon.27.78abd,27.7.c.1
sqr.27.nea,27.7.c.1
pok.27.7-10,27.7.c.1
lin.27.346-91214,27.7.c.1
raj.27.67a-ce-k,27.7.c.1
her.27.6aS7bc,27.7.c.1
hom.27.2a3a4a5b6a7a-ce-k8,27.7.c.1
agn-nea,27.7.c.2
alf-comb,27.7.c.2
ang-78ab,27.7.c.2
arg-comb,27.7.c.2
arg-oth,27.7.c.2
bli-5b67,27.7.c.2
bli-comb,27.7.c.2
bsh-nea,27.7.c.2
boc-nea,27.7.c.2
bsf-comb,27.7.c.2
bsf-nrtn,27.7.c.2
bsk-nea,27.7.c.2
bss-comb,27.7.c.2
cyo-nea,27.7.c.2
czs-comb,27.7.c.2
dgs-nea,27.7.c.2
ele-nea,27.7.c.2
gag-nea,27.7.c.2
gfb-comb,27.7.c.2
gug-celt,27.7.c.2
gug-comb,27.7.c.2
guq-nea,27.7.c.2
had-7b-k,27.7.c.2
her-irlw,27.7.c.2
hke-nrtn,27.7.c.2
hom-west,27.7.c.2
lin-comb,27.7.c.2
lin-oth,27.7.c.2
mac-nea,27.7.c.2
mgw-78,27.7.c.2
mut-comb,27.7.c.2
mut-west,27.7.c.2
nep-16,27.7.c.2
ory-comb,27.7.c.2
ple-7b-c,27.7.c.2
pol-celt,27.7.c.2
por-nea,27.7.c.2
raj-celt,27.7.c.2
rjb-celt,27.7.c.2
rjf-celt,27.7.c.2
rji-celt,27.7.c.2
rjn-celt,27.7.c.2
rng-5b67,27.7.c.2
rng-comb,27.7.c.2
sal-nea,27.7.c.2
sar-78,27.7.c.2
sbr-678,27.7.c.2
sbr-comb,27.7.c.2
sck-nea,27.7.c.2
sma-nea,27.7.c.2
skx-67-d,27.7.c.2
sol-7b-c,27.7.c.2
spr-celt,27.7.c.2
syc-celt,27.7.c.2
trk-nea,27.7.c.2
usk-oth,27.7.c.2
whb-comb,27.7.c.2
whg-7e-k,27.7.c.2
mur-west,27.7.c.2
anb-78ab,27.7.c.2
anp-78ab,27.7.c.2
whb-comb-alt,27.7.c.2
usk-comb,27.7.c.2
nep-7bcj,27.7.c.2
sho-celt,27.7.c.2
syt-celt,27.7.c.2
rja-nea,27.7.c.2
gur-comb,27.7.c.2
bsf-nea,27.7.c.2
rjn-678abd,27.7.c.2
qsc-nea,27.7.c.2
scx-nea,27.7.c.2
thr-nea,27.7.c.2
rsg-nea,27.7.c.2
rhg-nea,27.7.c.2
her-67bc,27.7.c.2
arg-rest,27.7.c.2
tsu-nea,27.7.c.2
agn.27.nea,27.7.c.2
alf.27.nea,27.7.c.2
ank.27.78ab,27.7.c.2
mon.27.78ab,27.7.c.2
aru.27.6b7-1012,27.7.c.2
bli.27.5b67,27.7.c.2
boc.27.6-8,27.7.c.2
bsf.27.nea,27.7.c.2
bsk.27.nea,27.7.c.2
cyo.27.nea,27.7.c.2
dgs.27.nea,27.7.c.2
gag.27.nea,27.7.c.2
gfb.27.nea,27.7.c.2
guq.27.nea,27.7.c.2
gur.27.3-8,27.7.c.2
had.27.7b-k,27.7.c.2
her.27.6a7bc,27.7.c.2
hke.27.3a46-8abd,27.7.c.2
hom.27.2a4a5b6a7a-ce-k8,27.7.c.2
lin.27.3a4a6-91214,27.7.c.2
mac.27.nea,27.7.c.2
meg.27.7b-k8abd,27.7.c.2
mur.27.67a-ce-k89a,27.7.c.2
nep.fu.16,27.7.c.2
ory.27.nea,27.7.c.2
ple.27.7bc,27.7.c.2
pol.27.67,27.7.c.2
por.27.nea,27.7.c.2
raj.27.67a-ce-h,27.7.c.2
rhg.27.nea,27.7.c.2
rja.27.nea,27.7.c.2
rjb.27.67a-ce-k,27.7.c.2
rjf.27.67,27.7.c.2
rji.27.67,27.7.c.2
rjn.27.678abd,27.7.c.2
rng.27.5b6712b,27.7.c.2
pil.27.78abd,27.7.c.2
sbr.27.6-8,27.7.c.2
sck.27.nea,27.7.c.2
sho.27.67,27.7.c.2
sol.27.7bc,27.7.c.2
spr.27.67a-cf-k,27.7.c.2
syc.27.67a-ce-j,27.7.c.2
syt.27.67,27.7.c.2
thr.27.nea,27.7.c.2
sdv.27.nea,27.7.c.2
tsu.27.nea,27.7.c.2
usk.27.3a45b6a7-912b,27.7.c.2
whb.27.1-91214,27.7.c.2
whg.27.7b-ce-k,27.7.c.2
ldb.27.7b-k8abd,27.7.c.2
ctl.27.7a-c,27.7.c.2
sqz.27.7a-c,27.7.c.2
omz.27.7a-e,27.7.c.2
oct.27.7,27.7.c.2
pil.27.7,27.7.c.2
ank.27.78abd,27.7.c.2
mon.27.78abd,27.7.c.2
sqr.27.nea,27.7.c.2
pok.27.7-10,27.7.c.2
lin.27.346-91214,27.7.c.2
raj.27.67a-ce-k,27.7.c.2
her.27.6aS7bc,27.7.c.2
hom.27.2a3a4a5b6a7a-ce-k8,27.7.c.2
pok.27.7-10,27.9
lin.27.346-91214,27.9
agn-nea,27.9.a
alf-comb,27.9.a
anb-8c9a,27.9.a
ane-pore,27.9.a
anp-8c9a,27.9.a
arg-comb,27.9.a
arg-oth,27.9.a
bli-comb,27.9.a
bli-oth,27.9.a
bsh-nea,27.9.a
bsf-89,27.9.a
bsf-comb,27.9.a
bsk-nea,27.9.a
bss-comb,27.9.a
cyo-nea,27.9.a
czs-comb,27.9.a
dgs-nea,27.9.a
ele-nea,27.9.a
gag-nea,27.9.a
gfb-comb,27.9.a
gug-89a,27.9.a
gug-comb,27.9.a
guq-nea,27.9.a
hke-soth,27.9.a
hom-soth,27.9.a
lin-comb,27.9.a
lin-oth,27.9.a
mac-nea,27.9.a
mgb-8c9a,27.9.a
mgw-8c9a,27.9.a
mut-comb,27.9.a
mut-west,27.9.a
nep-2627,27.9.a
nep-2829,27.9.a
nep-30,27.9.a
ory-comb,27.9.a
ple-89a,27.9.a
pol-89a,27.9.a
por-nea,27.9.a
raj-89a,27.9.a
rjb-89a,27.9.a
rjc-pore,27.9.a
rjh-pore,27.9.a
rjm-pore,27.9.a
rjn-pore,27.9.a
rng-comb,27.9.a
rng-oth,27.9.a
sal-nea,27.9.a
sar-soth,27.9.a
sbr-comb,27.9.a
sbr-ix,27.9.a
sck-nea,27.9.a
sma-nea,27.9.a
skx-89a,27.9.a
sol-8c9a,27.9.a
syc-8c9a,27.9.a
trk-nea,27.9.a
usk-oth,27.9.a
whb-comb,27.9.a
whg-89a,27.9.a
bss-8c9a,27.9.a
mur-west,27.9.a
whb-comb-alt,27.9.a
usk-comb,27.9.a
nep-9a,27.9.a
rju-9a,27.9.a
sho-89a,27.9.a
rja-nea,27.9.a
bsf-nea,27.9.a
qsc-nea,27.9.a
scx-nea,27.9.a
arg-rest,27.9.a
tsu-nea,27.9.a
agn.27.nea,27.9.a
alf.27.nea,27.9.a
ank.27.8c9a,27.9.a
ane.27.9a,27.9.a
mon.27.8c9a,27.9.a
aru.27.6b7-1012,27.9.a
bli.27.nea,27.9.a
bsf.27.nea,27.9.a
bsk.27.nea,27.9.a
bss.27.8c9a,27.9.a
cyo.27.nea,27.9.a
dgs.27.nea,27.9.a
gag.27.nea,27.9.a
gfb.27.nea,27.9.a
guq.27.nea,27.9.a
hke.27.8c9a,27.9.a
hom.27.9a,27.9.a
lin.27.3a4a6-91214,27.9.a
mac.27.nea,27.9.a
ldb.27.8c9a,27.9.a
meg.27.8c9a,27.9.a
mur.27.67a-ce-k89a,27.9.a
nep.fu.2627,27.9.a
nep.fu.2829,27.9.a
nep.fu.30,27.9.a
ory.27.nea,27.9.a
ple.27.89a,27.9.a
pol.27.89a,27.9.a
por.27.nea,27.9.a
raj.27.89a,27.9.a
rja.27.nea,27.9.a
rjb.27.89a,27.9.a
rjc.27.9a,27.9.a
rjh.27.9a,27.9.a
rjm.27.9a,27.9.a
rjn.27.9a,27.9.a
rju.27.9a,27.9.a
rng.27.1245a8914ab,27.9.a
pil.27.8c9a,27.9.a
sbr.27.9,27.9.a
sck.27.nea,27.9.a
sho.27.89a,27.9.a
sol.27.8c9a,27.9.a
syc.27.8c9a,27.9.a
sdv.27.nea,27.9.a
tsu.27.nea,27.9.a
usk.27.3a45b6a7-912b,27.9.a
whb.27.1-91214,27.9.a
whg.27.89a,27.9.a
ctl.27.9,27.9.a
sqz.27.9,27.9.a
omz.27.9,27.9.a
oct.27.9,27.9.a
sqr.27.nea,27.9.a
pok.27.7-10,27.9.a
lin.27.346-91214,27.9.a
pok.27.7-10,27.9.b
lin.27.346-91214,27.9.b
agn-nea,27.9.b.2
alf-comb,27.9.b.2
arg-comb,27.9.b.2
arg-oth,27.9.b.2
bli-comb,27.9.b.2
bli-oth,27.9.b.2
bsh-nea,27.9.b.2
bsf-89,27.9.b.2
bsf-comb,27.9.b.2
bsk-nea,27.9.b.2
bss-comb,27.9.b.2
cyo-nea,27.9.b.2
czs-comb,27.9.b.2
dgs-nea,27.9.b.2
ele-nea,27.9.b.2
gag-nea,27.9.b.2
gfb-comb,27.9.b.2
gug-comb,27.9.b.2
guq-nea,27.9.b.2
lin-comb,27.9.b.2
lin-oth,27.9.b.2
mut-comb,27.9.b.2
ory-comb,27.9.b.2
por-nea,27.9.b.2
rng-comb,27.9.b.2
rng-oth,27.9.b.2
sal-nea,27.9.b.2
sbr-comb,27.9.b.2
sbr-ix,27.9.b.2
sck-nea,27.9.b.2
sma-nea,27.9.b.2
trk-nea,27.9.b.2
usk-oth,27.9.b.2
whb-comb,27.9.b.2
whb-comb-alt,27.9.b.2
usk-comb,27.9.b.2
rja-nea,27.9.b.2
qsc-nea,27.9.b.2
scx-nea,27.9.b.2
arg-rest,27.9.b.2
tsu-nea,27.9.b.2
alf.27.nea,27.9.b.2
aru.27.6b7-1012,27.9.b.2
bli.27.nea,27.9.b.2
bsk.27.nea,27.9.b.2
cyo.27.nea,27.9.b.2
dgs.27.nea,27.9.b.2
gag.27.nea,27.9.b.2
gfb.27.nea,27.9.b.2
guq.27.nea,27.9.b.2
lin.27.3a4a6-91214,27.9.b.2
ory.27.nea,27.9.b.2
por.27.nea,27.9.b.2
rja.27.nea,27.9.b.2
rng.27.1245a8914ab,27.9.b.2
sbr.27.9,27.9.b.2
sck.27.nea,27.9.b.2
sdv.27.nea,27.9.b.2
tsu.27.nea,27.9.b.2
usk.27.3a45b6a7-912b,27.9.b.2
whb.27.1-91214,27.9.b.2
ctl.27.9,27.9.b.2
sqz.27.9,27.9.b.2
omz.27.9,27.9.b.2
oct.27.9,27.9.b.2
sqr.27.nea,27.9.b.2
pok.27.7-10,27.9.b.2
lin.27.346-91214,27.9.b.2
agn-nea,27.9.b.1
alf-comb,27.9.b.1
arg-comb,27.9.b.1
arg-oth,27.9.b.1
bli-comb,27.9.b.1
bli-oth,27.9.b.1
bsh-nea,27.9.b.1
bsf-89,27.9.b.1
bsf-comb,27.9.b.1
bsk-nea,27.9.b.1
bss-comb,27.9.b.1
cyo-nea,27.9.b.1
czs-comb,27.9.b.1
dgs-nea,27.9.b.1
ele-nea,27.9.b.1
gag-nea,27.9.b.1
gfb-comb,27.9.b.1
gug-comb,27.9.b.1
guq-nea,27.9.b.1
lin-comb,27.9.b.1
lin-oth,27.9.b.1
mut-comb,27.9.b.1
ory-comb,27.9.b.1
por-nea,27.9.b.1
rng-comb,27.9.b.1
rng-oth,27.9.b.1
sal-nea,27.9.b.1
sbr-comb,27.9.b.1
sbr-ix,27.9.b.1
sck-nea,27.9.b.1
sma-nea,27.9.b.1
trk-nea,27.9.b.1
usk-oth,27.9.b.1
whb-comb,27.9.b.1
whb-comb-alt,27.9.b.1
usk-comb,27.9.b.1
rja-nea,27.9.b.1
qsc-nea,27.9.b.1
scx-nea,27.9.b.1
thr-nea,27.9.b.1
arg-rest,27.9.b.1
tsu-nea,27.9.b.1
alf.27.nea,27.9.b.1
aru.27.6b7-1012,27.9.b.1
bli.27.nea,27.9.b.1
bsk.27.nea,27.9.b.1
cyo.27.nea,27.9.b.1
dgs.27.nea,27.9.b.1
gag.27.nea,27.9.b.1
gfb.27.nea,27.9.b.1
guq.27.nea,27.9.b.1
lin.27.3a4a6-91214,27.9.b.1
ory.27.nea,27.9.b.1
por.27.nea,27.9.b.1
rja.27.nea,27.9.b.1
rng.27.1245a8914ab,27.9.b.1
sbr.27.9,27.9.b.1
sck.27.nea,27.9.b.1
thr.27.nea,27.9.b.1
sdv.27.nea,27.9.b.1
tsu.27.nea,27.9.b.1
usk.27.3a45b6a7-912b,27.9.b.1
whb.27.1-91214,27.9.b.1
ctl.27.9,27.9.b.1
sqz.27.9,27.9.b.1
omz.27.9,27.9.b.1
oct.27.9,27.9.b.1
sqr.27.nea,27.9.b.1
pok.27.7-10,27.9.b.1
lin.27.346-91214,27.9.b.1
lin.27.346-91214,27.6.b
agn-nea,27.6.b.1
alf-comb,27.6.b.1
ang-ivvi,27.6.b.1
arg-comb,27.6.b.1
arg-oth,27.6.b.1
bli-5b67,27.6.b.1
bli-comb,27.6.b.1
bsh-nea,27.6.b.1
boc-nea,27.6.b.1
bsf-comb,27.6.b.1
bsf-nrtn,27.6.b.1
bsk-nea,27.6.b.1
bss-comb,27.6.b.1
cod-rock,27.6.b.1
cyo-nea,27.6.b.1
czs-comb,27.6.b.1
dgs-nea,27.6.b.1
ele-nea,27.6.b.1
gag-nea,27.6.b.1
gfb-comb,27.6.b.1
ghl-grn,27.6.b.1
gug-celt,27.6.b.1
gug-comb,27.6.b.1
guq-nea,27.6.b.1
had-rock,27.6.b.1
hke-nrtn,27.6.b.1
lin-comb,27.6.b.1
lin-oth,27.6.b.1
mac-nea,27.6.b.1
meg-rock,27.6.b.1
mut-comb,27.6.b.1
mut-west,27.6.b.1
ory-comb,27.6.b.1
pol-celt,27.6.b.1
por-nea,27.6.b.1
raj-celt,27.6.b.1
rjb-celt,27.6.b.1
rjc-VI,27.6.b.1
rjf-celt,27.6.b.1
rjh-VI,27.6.b.1
rji-celt,27.6.b.1
rjm-VI,27.6.b.1
rjn-celt,27.6.b.1
rng-5b67,27.6.b.1
rng-comb,27.6.b.1
sai-3a46,27.6.b.1
sal-nea,27.6.b.1
sbr-678,27.6.b.1
sbr-comb,27.6.b.1
sck-nea,27.6.b.1
sma-nea,27.6.b.1
skx-67-d,27.6.b.1
smr-5614,27.6.b.1
spr-celt,27.6.b.1
syc-celt,27.6.b.1
trk-nea,27.6.b.1
usk-rock,27.6.b.1
whb-comb,27.6.b.1
whg-rock,27.6.b.1
mur-west,27.6.b.1
smn-5614,27.6.b.1
whb-comb-alt,27.6.b.1
usk-comb,27.6.b.1
meg-scrk,27.6.b.1
rjh-4aVI,27.6.b.1
rjm-67bj,27.6.b.1
sho-celt,27.6.b.1
syt-celt,27.6.b.1
rja-nea,27.6.b.1
gur-comb,27.6.b.1
bsf-nea,27.6.b.1
rjn-678abd,27.6.b.1
qsc-nea,27.6.b.1
scx-nea,27.6.b.1
rsg-nea,27.6.b.1
rhg-nea,27.6.b.1
arg-rest,27.6.b.1
tsu-nea,27.6.b.1
agn.27.nea,27.6.b.1
alf.27.nea,27.6.b.1
anf.27.3a46,27.6.b.1
aru.27.6b7-1012,27.6.b.1
bli.27.5b67,27.6.b.1
boc.27.6-8,27.6.b.1
bsf.27.nea,27.6.b.1
bsk.27.nea,27.6.b.1
cod.27.6b,27.6.b.1
cyo.27.nea,27.6.b.1
dgs.27.nea,27.6.b.1
gag.27.nea,27.6.b.1
gfb.27.nea,27.6.b.1
ghl.27.561214,27.6.b.1
guq.27.nea,27.6.b.1
gur.27.3-8,27.6.b.1
had.27.6b,27.6.b.1
hke.27.3a46-8abd,27.6.b.1
lin.27.3a4a6-91214,27.6.b.1
mac.27.nea,27.6.b.1
lez.27.6b,27.6.b.1
mur.27.67a-ce-k89a,27.6.b.1
ory.27.nea,27.6.b.1
pol.27.67,27.6.b.1
por.27.nea,27.6.b.1
raj.27.67a-ce-h,27.6.b.1
rhg.27.nea,27.6.b.1
rja.27.nea,27.6.b.1
rjb.27.67a-ce-k,27.6.b.1
rjc.27.6,27.6.b.1
rjf.27.67,27.6.b.1
rjh.27.4a6,27.6.b.1
rji.27.67,27.6.b.1
rjm.27.67bj,27.6.b.1
rjn.27.678abd,27.6.b.1
rng.27.5b6712b,27.6.b.1
pok.27.3a46,27.6.b.1
sbr.27.6-8,27.6.b.1
sck.27.nea,27.6.b.1
sho.27.67,27.6.b.1
reg.27.561214,27.6.b.1
spr.27.67a-cf-k,27.6.b.1
syc.27.67a-ce-j,27.6.b.1
syt.27.67,27.6.b.1
sdv.27.nea,27.6.b.1
tsu.27.nea,27.6.b.1
usk.27.6b,27.6.b.1
whb.27.1-91214,27.6.b.1
whg.27.6b,27.6.b.1
ctl.27.5b6,27.6.b.1
sqz.27.5b6,27.6.b.1
omz.27.56,27.6.b.1
oct.27.6,27.6.b.1
sqr.27.nea,27.6.b.1
lin.27.346-91214,27.6.b.1
raj.27.67a-ce-k,27.6.b.1
agn-nea,27.6.b.2
alf-comb,27.6.b.2
ang-ivvi,27.6.b.2
arg-comb,27.6.b.2
arg-oth,27.6.b.2
bli-5b67,27.6.b.2
bli-comb,27.6.b.2
bsh-nea,27.6.b.2
boc-nea,27.6.b.2
bsf-comb,27.6.b.2
bsf-nrtn,27.6.b.2
bsk-nea,27.6.b.2
bss-comb,27.6.b.2
cod-rock,27.6.b.2
cyo-nea,27.6.b.2
czs-comb,27.6.b.2
dgs-nea,27.6.b.2
ele-nea,27.6.b.2
gag-nea,27.6.b.2
gfb-comb,27.6.b.2
ghl-grn,27.6.b.2
gug-celt,27.6.b.2
gug-comb,27.6.b.2
guq-nea,27.6.b.2
had-rock,27.6.b.2
hke-nrtn,27.6.b.2
lin-comb,27.6.b.2
lin-oth,27.6.b.2
mac-nea,27.6.b.2
meg-rock,27.6.b.2
mut-comb,27.6.b.2
mut-west,27.6.b.2
ory-comb,27.6.b.2
pol-celt,27.6.b.2
por-nea,27.6.b.2
raj-celt,27.6.b.2
rjb-celt,27.6.b.2
rjc-VI,27.6.b.2
rjf-celt,27.6.b.2
rjh-VI,27.6.b.2
rji-celt,27.6.b.2
rjm-VI,27.6.b.2
rjn-celt,27.6.b.2
rng-5b67,27.6.b.2
rng-comb,27.6.b.2
sai-3a46,27.6.b.2
sal-nea,27.6.b.2
sbr-678,27.6.b.2
sbr-comb,27.6.b.2
sck-nea,27.6.b.2
sma-nea,27.6.b.2
skx-67-d,27.6.b.2
smr-5614,27.6.b.2
spr-celt,27.6.b.2
syc-celt,27.6.b.2
trk-nea,27.6.b.2
usk-rock,27.6.b.2
whb-comb,27.6.b.2
whg-rock,27.6.b.2
mur-west,27.6.b.2
smn-5614,27.6.b.2
whb-comb-alt,27.6.b.2
usk-comb,27.6.b.2
meg-scrk,27.6.b.2
rjh-4aVI,27.6.b.2
rjm-67bj,27.6.b.2
sho-celt,27.6.b.2
syt-celt,27.6.b.2
rja-nea,27.6.b.2
gur-comb,27.6.b.2
bsf-nea,27.6.b.2
rjn-678abd,27.6.b.2
qsc-nea,27.6.b.2
scx-nea,27.6.b.2
rsg-nea,27.6.b.2
rhg-nea,27.6.b.2
arg-rest,27.6.b.2
tsu-nea,27.6.b.2
agn.27.nea,27.6.b.2
alf.27.nea,27.6.b.2
anf.27.3a46,27.6.b.2
aru.27.6b7-1012,27.6.b.2
bli.27.5b67,27.6.b.2
boc.27.6-8,27.6.b.2
bsf.27.nea,27.6.b.2
bsk.27.nea,27.6.b.2
cod.27.6b,27.6.b.2
cyo.27.nea,27.6.b.2
dgs.27.nea,27.6.b.2
gag.27.nea,27.6.b.2
gfb.27.nea,27.6.b.2
ghl.27.561214,27.6.b.2
guq.27.nea,27.6.b.2
gur.27.3-8,27.6.b.2
had.27.6b,27.6.b.2
hke.27.3a46-8abd,27.6.b.2
lin.27.3a4a6-91214,27.6.b.2
mac.27.nea,27.6.b.2
lez.27.6b,27.6.b.2
mur.27.67a-ce-k89a,27.6.b.2
ory.27.nea,27.6.b.2
pol.27.67,27.6.b.2
por.27.nea,27.6.b.2
raj.27.67a-ce-h,27.6.b.2
rhg.27.nea,27.6.b.2
rja.27.nea,27.6.b.2
rjb.27.67a-ce-k,27.6.b.2
rjc.27.6,27.6.b.2
rjf.27.67,27.6.b.2
rjh.27.4a6,27.6.b.2
rji.27.67,27.6.b.2
rjm.27.67bj,27.6.b.2
rjn.27.678abd,27.6.b.2
rng.27.5b6712b,27.6.b.2
pok.27.3a46,27.6.b.2
sbr.27.6-8,27.6.b.2
sck.27.nea,27.6.b.2
sho.27.67,27.6.b.2
reg.27.561214,27.6.b.2
spr.27.67a-cf-k,27.6.b.2
syc.27.67a-ce-j,27.6.b.2
syt.27.67,27.6.b.2
sdv.27.nea,27.6.b.2
tsu.27.nea,27.6.b.2
usk.27.6b,27.6.b.2
whb.27.1-91214,27.6.b.2
whg.27.6b,27.6.b.2
ctl.27.5b6,27.6.b.2
sqz.27.5b6,27.6.b.2
omz.27.56,27.6.b.2
oct.27.6,27.6.b.2
sqr.27.nea,27.6.b.2
lin.27.346-91214,27.6.b.2
raj.27.67a-ce-k,27.6.b.2
lin.27.346-91214,27.6
mac-nea,27.3.a.20
gur-comb,27.3.a.20
cod.27.47d20,27.3.a.20
gur.27.3-8,27.3.a.20
mac.27.nea,27.3.a.20
sol.27.20-24,27.3.a.20
ctl.27.3a4,27.3.a.20
sqz.27.3a4bc,27.3.a.20
omz.27.3a4bc,27.3.a.20
oct.27.3a4,27.3.a.20
sqr.27.nea,27.3.a.20
spr.27.3a4,27.3.a.20
lin.27.346-91214,27.3.a.20
cod.27.46a7d20,27.3.a.20
hom.27.2a3a4a5b6a7a-ce-k8,27.3.a.20
agn-nea,27.3.a
alf-comb,27.3.a
ang-ivvi,27.3.a
arg-comb,27.3.a
arg-oth,27.3.a
bli-comb,27.3.a
bli-oth,27.3.a
bll-nsea,27.3.a
bsh-nea,27.3.a
bsf-comb,27.3.a
bsf-oth,27.3.a
bsk-nea,27.3.a
bss-comb,27.3.a
cod-347d,27.3.a
cod-kat,27.3.a
cyo-nea,27.3.a
czs-comb,27.3.a
dab-nsea,27.3.a
dgs-nea,27.3.a
ele-nea,27.3.a
fle-nsea,27.3.a
gag-nea,27.3.a
gfb-comb,27.3.a
gug-347d,27.3.a
gug-comb,27.3.a
guq-nea,27.3.a
had-34,27.3.a
her-3a22,27.3.a
her-47d3,27.3.a
hke-nrtn,27.3.a
hom-nsea,27.3.a
lem-nsea,27.3.a
lin-comb,27.3.a
lin-oth,27.3.a
mut-347d,27.3.a
mut-comb,27.3.a
nep-3-4,27.3.a
nop-34,27.3.a
ory-comb,27.3.a
pan-sknd,27.3.a
ple-2123,27.3.a
ple-skag,27.3.a
pol-nsea,27.3.a
por-nea,27.3.a
raj-347d,27.3.a
rjb-347d,27.3.a
rjc-347de,27.3.a
rjm-347d,27.3.a
rjn-347d,27.3.a
