Stockid,Status,Assessment Url,DOWNLOAD URL DUMMY,Meeting,Method,Stock Long,Common Name,F Gsa Lib,F Subname,Area,Areaw,Asses Year,Bref,F Division,F Divname,F Subarea,Fref,ID,Scientific Name,Smu Name,Stock,Version,Year,B Bref,Biomass,Bref Point,Catch,F,F Fref,Fref Point,Landings,LOGR,LOGSSB,LOGTC,Number of Records,R,SSB,TC
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2003,Merlangius merlangus,Black Sea,WHG,25_01_2018,2003,,11877,,7347,"1,24","1,968","0,63",7347,437702,"10943,2",7347,1,437702,"10943,2",7347
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2004,Merlangius merlangus,Black Sea,WHG,25_01_2018,2004,,14800,,"7489,6","0,96","1,524","0,63","7489,6",1676312,"8843,8","7489,6",1,1676312,"8843,8","7489,6"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2005,Merlangius merlangus,Black Sea,WHG,25_01_2018,2005,,17518,,"6871,3","0,52","0,825","0,63","6871,3",1763116,"9467,4","6871,3",1,1763116,"9467,4","6871,3"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2006,Merlangius merlangus,Black Sea,WHG,25_01_2018,2006,,20401,,"8007,7","0,66","1,048","0,63","8007,7",1748653,"13046,5","8007,7",1,1748653,"13046,5","8007,7"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2007,Merlangius merlangus,Black Sea,WHG,25_01_2018,2007,,25878,,"11392,3","0,9","1,429","0,63","11392,3",2137317,"16174,4","11392,3",1,2137317,"16174,4","11392,3"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2008,Merlangius merlangus,Black Sea,WHG,25_01_2018,2008,,29786,,"11161,6","1,06","1,683","0,63","11161,6",1995861,"18166,2","11161,6",1,1995861,"18166,2","11161,6"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2009,Merlangius merlangus,Black Sea,WHG,25_01_2018,2009,,22266,,"9104,8","0,88","1,397","0,63","9104,8",2621382,"13381,3","9104,8",1,2621382,"13381,3","9104,8"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2010,Merlangius merlangus,Black Sea,WHG,25_01_2018,2010,,22351,,"11987,3","1,26",2,"0,63","11987,3",1616104,"15930,8","11987,3",1,1616104,"15930,8","11987,3"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2011,Merlangius merlangus,Black Sea,WHG,25_01_2018,2011,,16222,,8222,"1,1","1,746","0,63",8222,1217643,"11929,2",8222,1,1217643,"11929,2",8222
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2012,Merlangius merlangus,Black Sea,WHG,25_01_2018,2012,,13839,,6332,"0,9","1,429","0,63",6332,744620,"10710,3",6332,1,744620,"10710,3",6332
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2013,Merlangius merlangus,Black Sea,WHG,25_01_2018,2013,,15817,,"8323,3","1,58","2,508","0,63","8323,3",2722404,"9989,4","8323,3",1,2722404,"9989,4","8323,3"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2014,Merlangius merlangus,Black Sea,WHG,25_01_2018,2014,,16000,,"8861,1","2,1","3,333","0,63","8861,1",2289471,"8755,5","8861,1",1,2289471,"8755,5","8861,1"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2015,Merlangius merlangus,Black Sea,WHG,25_01_2018,2015,,24793,,"12683,9","1,35","2,143","0,63","12683,9",1610693,"12448,9","12683,9",1,1610693,"12448,9","12683,9"
WHG_29_EWG17_11,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1797670/STECF+17-14+-+Black+Sea+assessments+2017.pdf,STATUS,EWG17_11,XSA,Whiting in SA 29,Whiting,GSA29,Black Sea,29,SA 29,2017,,37.4.2,Black Sea,37.4,Emsy,WHG_29_EWG17_11_2016,Merlangius merlangus,Black Sea,WHG,25_01_2018,2016,,27629,,"11077,8","1,46","2,317","0,63","11077,8",1445823,"14568,7","11077,8",1,1445823,"14568,7","11077,8"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2003,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2003,,"51,683437120",,"16,1","0,483791167","6,047","0,08","16,1","160,767698023","12,339616282","16,1",1,"160,767698023","12,339616282","16,1"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2004,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2004,,"59,846920210",,"18,4","0,494625337","6,183","0,08","18,4","147,932079273","14,702702917","18,4",1,"147,932079273","14,702702917","18,4"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2005,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2005,,"60,158695000",,"19,1","0,406930762","5,087","0,08","19,1","135,040734913","15,816640534","19,1",1,"135,040734913","15,816640534","19,1"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2006,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2006,,"61,620077439",,"19,1","0,430186849","5,377","0,08","19,1","157,708993224","16,118918506","19,1",1,"157,708993224","16,118918506","19,1"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2007,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2007,,"60,224810579",,"24,5","0,573496956","7,169","0,08","24,5","141,040807494","17,059094907","24,5",1,"141,040807494","17,059094907","24,5"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2008,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2008,,"54,526881112",,"22,1","0,680804360","8,51","0,08","22,1","170,484612184","13,541971685","22,1",1,"170,484612184","13,541971685","22,1"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2009,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2009,,"49,011720439",,"17,2","0,721358469","9,017","0,08","17,2","192,378405550","11,124252863","17,2",1,"192,378405550","11,124252863","17,2"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2010,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2010,,"50,678386258",,"19,6","0,814961917","10,187","0,08","19,6","109,755879998","11,596328527","19,6",1,"109,755879998","11,596328527","19,6"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2011,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2011,,"46,351482415",,"21,8","1,033545107","12,919","0,08","21,8","123,921907089","10,651359534","21,8",1,"123,921907089","10,651359534","21,8"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2012,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2012,,"38,789287893",,"16,5","0,936356119","11,704","0,08","16,5","149,261325186","8,453942415","16,5",1,"149,261325186","8,453942415","16,5"
ANK_5_EWG14_19,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/931950/STECF+15-06+-+Med+stock+assessments+-+part+2.pdf,STATUS,EWG14_19,XSA,Blackbellied angler in SA 5,Blackbellied angler,GSA5,Western Mediterranean,5,SA 5,2014,,37.1.1,Balearic,37.1,F0.1,ANK_5_EWG14_19_2013,Lophius budegassa,Balearic Islands,ANK,10_05_2017,2013,,"40,723791886",,"11,1","0,610779399","7,635","0,08","11,1","151,829724270","8,167378350","11,1",1,"151,829724270","8,167378350","11,1"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2002,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2002,,,,,"0,85","1,371","0,62","36,189","9269,46","38,01","36,189",1,"9269,46","38,01","36,189"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2003,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2003,,,,,"1,53","2,468","0,62","22,128","2737,3","22,3","22,128",1,"2737,3","22,3","22,128"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2004,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2004,,,,,"0,82","1,323","0,62","6,372","918,67","7,52","6,372",1,"918,67","7,52","6,372"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2005,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2005,,,,,"0,4","0,645","0,62","1,645","278,14","3,83","1,645",1,"278,14","3,83","1,645"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2006,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2006,,,,,"0,44","0,71","0,62","0,911","398,95","2,91","0,911",1,"398,95","2,91","0,911"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2007,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2007,,,,,"0,38","0,613","0,62","0,728","1320,34","2,43","0,728",1,"1320,34","2,43","0,728"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2008,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2008,,,,,"0,58","0,935","0,62","2,718","2002,33","4,92","2,718",1,"2002,33","4,92","2,718"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2009,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2009,,,,,"0,91","1,468","0,62","5,11","2139,26","8,05","5,11",1,"2139,26","8,05","5,11"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2010,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2010,,,,,"0,79","1,274","0,62","6,253","1934,38","8,05","6,253",1,"1934,38","8,05","6,253"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2011,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2011,,,,,"0,85","1,371","0,62","4,544","1686,49","5,72","4,544",1,"1686,49","5,72","4,544"
DPS_5_2013-11_STECF 13 -22,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/567676/STEC+13-22+-+Med+stock+assessments+-+part+1.pdf/,STATUS,2013-11_STECF 13 -22,XSA,Deep-water rose shrimp in SA 5,Deep-water rose shrimp,GSA5,Western Mediterranean,5,SA 5,2013,,37.1.1,Balearic,37.1,F0.1,DPS_5_2013-11_STECF 13 -22_2012,Parapenaeus longirostris,Balearic Islands,DPS,10_05_2017,2012,,,,,"0,68","1,097","0,62","4,17","3493,04","6,85","4,17",1,"3493,04","6,85","4,17"
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2007,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2007,,11896,,4529,"1,21","3,184","0,38",,248685,4086,4529,1,248685,4086,4529
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2008,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2008,,14394,,6509,"1,5","3,947","0,38",,321513,4446,6509,1,321513,4446,6509
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2009,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2009,,14689,,7239,"1,71","4,5","0,38",,254835,4618,7239,1,254835,4618,7239
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2010,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2010,,11816,,6023,"1,77","4,658","0,38",,180131,3836,6023,1,180131,3836,6023
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2011,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2011,,11496,,5028,"1,74","4,579","0,38",,178084,3066,5028,1,178084,3066,5028
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2012,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2012,,11252,,4816,"1,77","4,658","0,38",,188230,2730,4816,1,188230,2730,4816
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2013,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2013,,10783,,5360,"1,85","4,868","0,38",,141960,2791,5360,1,141960,2791,5360
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2014,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2014,,8530,,4557,"1,9",5,"0,38",,115253,2573,4557,1,115253,2573,4557
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2015,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2015,,7046,,3433,"1,88","4,947","0,38",,126301,1900,3433,1,126301,1900,3433
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2016,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2016,,6895,,2976,"1,82","4,789","0,38",,123527,1546,2976,1,123527,1546,2976
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2017,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2017,,7997,,3403,"1,82","4,789","0,38",,178091,1676,3403,1,178091,1676,3403
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 05,European Hake,GSA5,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2018,Merluccius merluccius,Balearic Islands,HKE,2019_12_18,2018,,7332,,3444,"1,87","4,921","0,38",,143728,1729,3444,1,143728,1729,3444
MUR_5_EWG19_10,NO OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Striped red mullet in SA 5,Striped red mullet,GSA5,Western Mediterranean,5,SA 5,2019,,37.1.1,Balearic,37.1,F0.1,MUR_5_EWG19_10_2007,Mullus surmuletus,Balearic Islands,MUR,2019_12_18,2007,,443,,169,"1,58","3,762","0,42",,7727,296,169,1,7727,296,169
